hn_count,hn_uptime,wait,test_per_slots,hn_to_juror,hn_to_hn,juror_to_juror,size_round,bps_per_node,mean_path,time_to_sync,disconnected,avg_degree,avg_degree_juror,avg_degree_non_juror
100,0.9,10,5,1,4,7,1055704256.0,23460.0,2.2776907001044986,30.0,0.0,8.179999999999986,18.0,7.088888888888885
100,0.9,10,5,1,4,8,1094422016.0,24320.0,2.2814096016343224,30.0,0.0,8.480000000000011,20.090909090909054,7.044943820224717
100,0.9,10,5,1,4,9,1117652672.0,24836.0,2.2976800976800935,30.0,0.0,8.659999999999995,17.727272727272744,7.539325842696628
100,0.9,10,5,1,4,10,1246711872.0,27704.0,2.271333790894537,30.0,0.0,9.659999999999991,26.40000000000005,7.79999999999999
100,0.9,10,5,1,4,11,1125396224.0,25008.0,2.2986267166042462,30.0,0.0,8.72000000000002,21.700000000000017,7.277777777777788
100,0.9,10,5,1,5,1,1197669376.0,26614.0,2.203057811753467,30.0,0.0,9.279999999999996,10.200000000000019,9.177777777777798
100,0.9,10,5,1,5,2,1169276352.0,25983.0,2.2077403245942553,30.0,0.0,9.059999999999977,9.18181818181816,9.044943820224718
100,0.9,10,5,1,5,3,1179601088.0,26213.0,2.1777323799795734,30.0,0.0,9.139999999999993,13.090909090909081,8.651685393258422
100,0.9,10,5,1,5,4,1262198976.0,28048.0,2.165312947921647,30.0,0.0,9.77999999999998,13.636363636363656,9.303370786516869
100,0.9,10,5,1,5,5,949875712.0,21108.0,2.2344936708860796,30.0,0.0,7.360000000000011,11.72727272727274,6.82022471910113
100,0.9,10,5,1,5,6,1177019904.0,26155.0,2.1485636114911113,30.0,0.0,9.120000000000003,16.70000000000003,8.277777777777795
100,0.9,10,5,1,5,7,1218318848.0,27073.0,2.155433646812954,30.0,0.0,9.440000000000024,17.45454545454548,8.449438202247174
100,0.9,10,5,1,5,8,1300916736.0,28909.0,2.1445665445665445,30.0,0.0,10.080000000000014,16.299999999999972,9.388888888888907
100,0.9,10,5,1,5,9,1290592000.0,28679.0,2.153308364544323,30.0,0.0,10.0,18.20000000000003,9.088888888888873
100,0.9,10,5,1,5,10,1344796864.0,29884.0,2.131001021450459,30.0,0.0,10.419999999999984,27.090909090909044,8.35955056179774
100,0.9,10,5,1,5,11,1386095808.0,30802.0,2.133333333333332,30.0,0.0,10.740000000000007,27.18181818181816,8.707865168539335
100,0.9,10,5,1,6,1,1254455424.0,27876.0,2.1015771184175374,30.0,0.0,9.72000000000002,7.100000000000012,10.011111111111092
100,0.9,10,5,1,6,2,1329309760.0,29540.0,2.085035750766084,30.0,0.0,10.299999999999981,11.090909090909092,10.20224719101123
100,0.9,10,5,1,6,3,1494505536.0,33211.0,2.0462136810798466,30.0,0.0,11.580000000000009,11.36363636363636,11.606741573033705
100,0.9,10,5,1,6,4,1592590528.0,35390.0,2.025755879059348,30.0,0.0,12.339999999999993,16.5,11.877777777777759
100,0.9,10,5,1,6,5,1280267264.0,28450.0,2.068430900828653,30.0,0.0,9.919999999999982,12.090909090909086,9.651685393258413
